iShares MSCI ACWI ex U.S. ETF,,,,,,,,,,,,,,
Fund Holdings as of,25-Apr-25,,,,,,,,,,,,,
Inception Date,26-Mar-08,,,,,,,,,,,,,
Shares Outstanding,"105,400,000.00",,,,,,,,,,,,,
Stock,-,,,,,,,,,,,,,
Bond,-,,,,,,,,,,,,,
Cash,-,,,,,,,,,,,,,
Other,-,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
600406,NARI TECHNOLOGY LTD A,Industrials,Equity,"574,369.88",0.01,"574,369.88","183,044.00",3.14,China,Shanghai Stock Exchange,USD,7.28,CNY,-
PPC,PUBLIC POWER CORPORATION SA,Utilities,Equity,"570,899.41",0.01,"570,899.41","37,061.00",15.4,Greece,Athens Exchange S.A. Cash Market,USD,0.88,EUR,-
JSWENERGY,JSW ENERGY LTD,Utilities,Equity,"570,237.53",0.01,"570,237.53","100,936.00",5.65,India,National Stock Exchange Of India,USD,85.44,INR,-
4190,JARIR MARKETING,Consumer Discretionary,Equity,"569,195.92",0.01,"569,195.92","168,926.00",3.37,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
2105,CHENG SHIN RUBBER INDUSTRY LTD,Consumer Discretionary,Equity,"568,267.59",0.01,"568,267.59","371,000.00",1.53,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
BVN,BUENAVENTURA ADR REPRESENTING,Materials,Equity,"567,486.93",0.01,"567,486.93","38,949.00",14.57,Peru,New York Stock Exchange Inc.,USD,1,USD,-
AMMN,AMMAN MINERAL INTERNASIONAL,Materials,Equity,"566,462.42",0.01,"566,462.42","1,386,700.00",0.41,Indonesia,Indonesia Stock Exchange,USD,"16,830.00",IDR,-
1209,CHINA RESOURCES MIXC LIFESTYLE SER,Real Estate,Equity,"565,907.55",0.01,"565,907.55","118,800.00",4.76,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
APN,ASPEN PHARMACARE LTD,Health Care,Equity,"565,147.09",0.01,"565,147.09","88,078.00",6.42,South Africa,Johannesburg Stock Exchange,USD,18.74,ZAR,-
6409,VOLTRONIC POWER TECHNOLOGY CORP,Industrials,Equity,"563,783.16",0.01,"563,783.16","13,000.00",43.37,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
323410,KAKAOBANK CORP,Financials,Equity,"561,246.56",0.01,"561,246.56","36,827.00",15.24,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
6488,GLOBALWAFERS LTD,Information Technology,Equity,"560,645.91",0.01,"560,645.91","62,000.00",9.04,Taiwan,Gretai Securities Market,USD,32.51,TWD,-
2475,LUXSHARE PRECISION INDUSTRY LTD A,Information Technology,Equity,"560,050.02",0.01,"560,050.02","129,188.00",4.34,China,Shenzhen Stock Exchange,USD,7.28,CNY,-
600690,HAIER SMART HOME LTD A,Consumer Discretionary,Equity,"559,313.18",0.01,"559,313.18","163,000.00",3.43,China,Shanghai Stock Exchange,USD,7.28,CNY,-
600104,SAIC MOTOR CORP LTD A,Consumer Discretionary,Equity,"559,461.30",0.01,"559,461.30","259,500.00",2.16,China,Shanghai Stock Exchange,USD,7.28,CNY,-
1929,CHOW TAI FOOK JEWELLERY GROUP LTD,Consumer Discretionary,Equity,"558,308.59",0.01,"558,308.59","469,200.00",1.19,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
PNB,PUNJAB NATIONAL BANK,Financials,Equity,"558,328.41",0.01,"558,328.41","480,454.00",1.16,India,National Stock Exchange Of India,USD,85.44,INR,-
6186,CHINA FEIHE LTD,Consumer Staples,Equity,"556,849.75",0.01,"556,849.75","690,000.00",0.81,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
601328,BANK OF COMMUNICATIONS LTD A,Financials,Equity,"557,099.93",0.01,"557,099.93","535,900.00",1.04,China,Shanghai Stock Exchange,USD,7.28,CNY,-
326030,SK BIOPHARMACEUTICALS LTD,Health Care,Equity,"556,576.20",0.01,"556,576.20","7,750.00",71.82,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
AUBANK,AU SMALL FINANCE BANK LTD,Financials,Equity,"554,130.11",0.01,"554,130.11","70,126.00",7.9,India,National Stock Exchange Of India,USD,85.44,INR,-
ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,Health Care,Equity,"552,536.38",0.01,"552,536.38","54,917.00",10.06,India,National Stock Exchange Of India,USD,85.44,INR,-
902,HUANENG POWER INTERNATIONAL INC H,Utilities,Equity,"550,826.69",0.01,"550,826.69","892,000.00",0.62,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
SUPREMEIND,SUPREME INDUSTRIES LTD,Materials,Equity,"550,195.87",0.01,"550,195.87","13,517.00",40.7,India,National Stock Exchange Of India,USD,85.44,INR,-
GMRAIRPORT,GMR AIRPORTS LTD,Industrials,Equity,"549,899.86",0.01,"549,899.86","549,522.00",1,India,National Stock Exchange Of India,USD,85.44,INR,-
42700,HANMI SEMICONDUCTOR LTD,Information Technology,Equity,"548,966.60",0.01,"548,966.60","9,562.00",57.41,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
JD.,JD SPORTS FASHION PLC,Consumer Discretionary,Equity,"548,804.85",0.01,"548,804.85","531,818.00",1.03,United Kingdom,London Stock Exchange,USD,0.75,GBP,-
688256,CAMBRICON TECHNOLOGIES CORPORATION,Information Technology,Equity,"548,822.68",0.01,"548,822.68","5,800.00",94.62,China,Shanghai Stock Exchange,USD,7.28,CNY,-
ISCTR.E,TURKIYE IS BANKASI C,Financials,Equity,"548,065.00",0.01,"548,065.00","1,966,164.00",0.28,Turkey,Istanbul Stock Exchange,USD,38.42,TRY,-
MPHASIS,MPHASIS LTD,Information Technology,Equity,"545,416.65",0.01,"545,416.65","18,357.00",29.71,India,National Stock Exchange Of India,USD,85.44,INR,-
600887,INNER MONGOLIA YILI INDUSTRIAL GRO,Consumer Staples,Equity,"545,104.27",0.01,"545,104.27","137,199.00",3.97,China,Shanghai Stock Exchange,USD,7.28,CNY,-
90430,AMOREPACIFIC CORP,Consumer Staples,Equity,"544,310.51",0.01,"544,310.51","6,529.00",83.37,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
IDFCFIRSTB,IDFC FIRST BANK LTD,Financials,Equity,"543,182.18",0.01,"543,182.18","702,333.00",0.77,India,National Stock Exchange Of India,USD,85.44,INR,-
601668,CHINA STATE CONSTRUCTION ENGINEERI,Industrials,Equity,"543,477.99",0.01,"543,477.99","717,898.00",0.76,China,Shanghai Stock Exchange,USD,7.28,CNY,-
PRESTIGE,PRESTIGE ESTATES PROJECTS LTD,Real Estate,Equity,"539,609.50",0.01,"539,609.50","36,539.00",14.77,India,National Stock Exchange Of India,USD,85.44,INR,-
358,JIANGXI COPPER LTD H,Materials,Equity,"539,652.05",0.01,"539,652.05","325,000.00",1.66,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
5385,HYUNDAI MOTOR S1 PREF,Consumer Discretionary,Equity,"537,991.93",0.01,"537,991.93","5,252.00",102.44,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
1326,FORMOSA CHEMICALS & FIBRE CORP,Materials,Equity,"538,052.04",0.01,"538,052.04","698,340.00",0.77,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
-,SIEMENS ENERGY INDIA,Industrials,Equity,"537,069.67",0.01,"537,069.67","18,517.00",29,India,National Stock Exchange Of India,USD,85.44,INR,-
ENELCHILE,ENEL CHILE SA,Utilities,Equity,"535,507.03",0.01,"535,507.03","7,665,693.00",0.07,Chile,Santiago Stock Exchange,USD,936.19,CLP,-
601919,COSCO SHIPPING HOLDINGS LTD A,Industrials,Equity,"535,693.98",0.01,"535,693.98","271,630.00",1.97,China,Shanghai Stock Exchange,USD,7.28,CNY,-
CONCOR,CONTAINER CORPORATION OF INDIA LTD,Industrials,Equity,"534,205.93",0.01,"534,205.93","67,246.00",7.94,India,National Stock Exchange Of India,USD,85.44,INR,-
600028,CHINA PETROLEUM & CHEMICAL CORP A,Energy,Equity,"534,303.50",0.01,"534,303.50","685,898.00",0.78,China,Shanghai Stock Exchange,USD,7.28,CNY,-
600999,CHINA MERCHANTS SECURITIES LTD A,Financials,Equity,"534,400.62",0.01,"534,400.62","230,160.00",2.32,China,Shanghai Stock Exchange,USD,7.28,CNY,-
ALKEM,ALKEM LABORATORIES LTD,Health Care,Equity,"534,624.82",0.01,"534,624.82","9,075.00",58.91,India,National Stock Exchange Of India,USD,85.44,INR,-
IDR,IDR CASH,Cash and/or Derivatives,Cash,"532,752.23",0.01,"532,752.23","8,966,220,043.00",0.01,Indonesia,-,USD,"16,830.00",IDR,-
JSL,JINDAL STAINLESS LTD,Materials,Equity,"532,522.15",0.01,"532,522.15","81,336.00",6.55,India,National Stock Exchange Of India,USD,85.44,INR,-
SBICARD,SBI CARDS & PAYMENT SERVICES LTD,Financials,Equity,"531,285.37",0.01,"531,285.37","52,324.00",10.15,India,National Stock Exchange Of India,USD,85.44,INR,-
JFC,JOLLIBEE FOODS CORP,Consumer Discretionary,Equity,"531,609.12",0.01,"531,609.12","132,920.00",4,Philippines,Philippine Stock Exchange Inc.,USD,56.26,PHP,-
LTM,LATAM AIRLINES GROUP SA,Industrials,Equity,"529,580.72",0.01,"529,580.72","34,670,502.00",0.02,Chile,Santiago Stock Exchange,USD,936.19,CLP,-
960,LONGFOR GROUP HOLDINGS LTD,Real Estate,Equity,"529,846.52",0.01,"529,846.52","387,000.00",1.37,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
LEGN,LEGEND BIOTECH ADR REP CORP,Health Care,Equity,"529,077.52",0.01,"529,077.52","15,434.00",34.28,China,NASDAQ,USD,1,USD,-
KALYANKJIL,KALYAN JEWELLERS INDIA LTD,Consumer Discretionary,Equity,"528,340.51",0.01,"528,340.51","90,059.00",5.87,India,National Stock Exchange Of India,USD,85.44,INR,-
BSE,BSE LTD,Financials,Equity,"528,677.67",0.01,"528,677.67","7,166.00",73.78,India,National Stock Exchange Of India,USD,85.44,INR,-
300760,SHENZHEN MINDRAY BIO-MEDICAL ELECT,Health Care,Equity,"523,808.52",0.01,"523,808.52","17,600.00",29.76,China,Shenzhen Stock Exchange,USD,7.28,CNY,-
603993,CHINA MOLYBDENUM LTD A,Materials,Equity,"524,026.72",0.01,"524,026.72","535,900.00",0.98,China,Shanghai Stock Exchange,USD,7.28,CNY,-
NMDC,NMDC LTD,Materials,Equity,"523,318.00",0.01,"523,318.00","688,421.00",0.76,India,National Stock Exchange Of India,USD,85.44,INR,-
538,YUNNAN BAIYAO GROUP LTD A,Health Care,Equity,"522,482.08",0.01,"522,482.08","65,798.00",7.94,China,Shenzhen Stock Exchange,USD,7.28,CNY,-
BRFS3,BRF BRASIL FOODS SA,Consumer Staples,Equity,"521,654.80",0.01,"521,654.80","129,359.00",4.03,Brazil,XBSP,USD,5.68,BRL,-
OBEROIRLTY,OBEROI REALTY LTD,Real Estate,Equity,"520,935.83",0.01,"520,935.83","27,711.00",18.8,India,National Stock Exchange Of India,USD,85.44,INR,-
601985,CHINA NATIONAL NUCLEAR POWER LTD A,Utilities,Equity,"519,118.84",0.01,"519,118.84","405,700.00",1.28,China,Shanghai Stock Exchange,USD,7.28,CNY,-
3998,BOSIDENG INTERNATIONAL LTD,Consumer Discretionary,Equity,"517,176.43",0.01,"517,176.43","1,026,000.00",0.5,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
AMP,AMPLIFON,Health Care,Equity,"516,815.58",0.01,"516,815.58","26,844.00",19.25,Italy,Borsa Italiana,USD,0.88,EUR,-
BALKRISIND,BALKRISHNA INDUSTRIES LTD,Consumer Discretionary,Equity,"516,924.90",0.01,"516,924.90","17,539.00",29.47,India,National Stock Exchange Of India,USD,85.44,INR,-
QIIK,QATAR INTERNATIONAL ISLAMIC BANK,Financials,Equity,"513,504.64",0.01,"513,504.64","176,384.00",2.91,Qatar,Qatar Exchange,USD,3.64,QAR,-
MUTHOOTFIN,MUTHOOT FINANCE LTD,Financials,Equity,"511,410.47",0.01,"511,410.47","20,875.00",24.5,India,National Stock Exchange Of India,USD,85.44,INR,-
UGPA3,ULTRAPAR PARTICIPOES SA,Energy,Equity,"510,100.97",0.01,"510,100.97","160,839.00",3.17,Brazil,XBSP,USD,5.68,BRL,-
2409,AUO CORP,Information Technology,Equity,"509,516.03",0.01,"509,516.03","1,346,800.00",0.38,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
ENGI11,ENERGISA UNITS SA,Utilities,Equity,"509,516.35",0.01,"509,516.35","63,591.00",8.01,Brazil,XBSP,USD,5.68,BRL,-
MBT,METROPOLITAN BANK AND TRUST CO,Financials,Equity,"508,178.36",0.01,"508,178.36","391,628.00",1.3,Philippines,Philippine Stock Exchange Inc.,USD,56.26,PHP,-
SWB,SUNWAY BHD,Industrials,Equity,"508,429.81",0.01,"508,429.81","496,400.00",1.02,Malaysia,Bursa Malaysia,USD,4.37,MYR,-
2352,S.F. HOLDING LTD A,Industrials,Equity,"504,867.14",0.01,"504,867.14","84,900.00",5.95,China,Shenzhen Stock Exchange,USD,7.28,CNY,-
601012,LONGI GREEN ENERGY TECHNOLOGY LTD,Information Technology,Equity,"501,324.88",0.01,"501,324.88","245,496.00",2.04,China,Shanghai Stock Exchange,USD,7.28,CNY,-
OIL,OIL INDIA LTD,Energy,Equity,"500,521.63",0.01,"500,521.63","107,087.00",4.67,India,National Stock Exchange Of India,USD,85.44,INR,-
71050,KOREA INVESTMENT HOLDINGS LTD,Financials,Equity,"499,579.12",0.01,"499,579.12","9,192.00",54.35,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
PPH,PEPKOR HOLDINGS SHS LTD,Consumer Discretionary,Equity,"499,677.00",0.01,"499,677.00","352,090.00",1.42,South Africa,Johannesburg Stock Exchange,USD,18.74,ZAR,-
3490,KOREAN AIR LINES LTD,Industrials,Equity,"498,172.30",0.01,"498,172.30","34,417.00",14.47,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
601229,BANK OF SHANGHAI LTD A,Financials,Equity,"498,453.63",0.01,"498,453.63","347,799.00",1.43,China,Shanghai Stock Exchange,USD,7.28,CNY,-
CCRO3,COMPANHIA CONCESSOES RODOVIARIAS S,Industrials,Equity,"497,309.95",0.01,"497,309.95","213,945.00",2.32,Brazil,XBSP,USD,5.68,BRL,-
267250,HD HYUNDAI LTD,Energy,Equity,"497,317.75",0.01,"497,317.75","9,354.00",53.17,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
270,GUANGDONG INVESTMENT LTD,Utilities,Equity,"493,112.54",0.01,"493,112.54","612,000.00",0.81,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
TATAELXSI,TATA ELXSI LTD,Information Technology,Equity,"491,743.45",0.01,"491,743.45","7,486.00",65.69,India,National Stock Exchange Of India,USD,85.44,INR,-
3311,CHINA STATE CONSTRUCTION INTERNATI,Industrials,Equity,"490,157.73",0.01,"490,157.73","356,000.00",1.38,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
UNIONBANK,UNION BANK OF INDIA LTD,Financials,Equity,"489,554.67",0.01,"489,554.67","334,786.00",1.46,India,National Stock Exchange Of India,USD,85.44,INR,-
OUT,OUTSURANCE GROUP LTD,Financials,Equity,"489,702.49",0.01,"489,702.49","123,339.00",3.97,South Africa,Johannesburg Stock Exchange,USD,18.74,ZAR,-
3800,GCL TECHNOLOGY HOLDINGS LTD,Information Technology,Equity,"486,510.63",0.01,"486,510.63","4,659,000.00",0.1,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
IGM,IGM FINANCIAL INC,Financials,Equity,"485,519.15",0.01,"485,519.15","15,679.00",30.97,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
333,MIDEA GROUP LTD A,Consumer Discretionary,Equity,"483,899.17",0.01,"483,899.17","48,500.00",9.98,China,Shenzhen Stock Exchange,USD,7.28,CNY,-
601066,CHINA SECURITIES LTD A,Financials,Equity,"484,179.50",0.01,"484,179.50","148,900.00",3.25,China,Shanghai Stock Exchange,USD,7.28,CNY,-
8464,NIEN MADE ENTERPRISE LTD,Consumer Discretionary,Equity,"483,137.25",0.01,"483,137.25","42,000.00",11.5,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
RVNL,RAIL VIKAS NIGAM LTD,Industrials,Equity,"482,501.86",0.01,"482,501.86","114,135.00",4.23,India,National Stock Exchange Of India,USD,85.44,INR,-
600309,WANHUA CHEMICAL GROUP LTD A,Materials,Equity,"480,674.56",0.01,"480,674.56","62,531.00",7.69,China,Shanghai Stock Exchange,USD,7.28,CNY,-
161390,HANKOOK TIRE & TECHNOLOGY LTD,Consumer Discretionary,Equity,"479,140.92",0.01,"479,140.92","17,085.00",28.04,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
MULTIPLY,MULTIPLY GROUP,Industrials,Equity,"479,458.09",0.01,"479,458.09","834,632.00",0.57,United Arab Emirates,Abu Dhabi Securities Exchange,USD,3.67,AED,-
REH,REECE LTD,Industrials,Equity,"479,008.80",0.01,"479,008.80","48,324.00",9.91,Australia,Asx - All Markets,USD,1.56,AUD,-
900948,INNER MONGOLIA YITAI COAL LTD B,Energy,Equity,"473,781.50",0.01,"473,781.50","236,300.00",2,China,Shanghai Stock Exchange,USD,1,USD,-
17670,SK TELECOM LTD,Communication,Equity,"473,179.68",0.01,"473,179.68","11,764.00",40.22,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
GRF,GRIFOLS SA CLASS A,Health Care,Equity,"472,003.31",0.01,"472,003.31","48,765.00",9.68,Spain,Bolsa De Madrid,USD,0.88,EUR,-
OFSS,ORACLE FINANCIAL SERVICES SOFTWARE,Information Technology,Equity,"472,488.03",0.01,"472,488.03","4,692.00",100.7,India,National Stock Exchange Of India,USD,85.44,INR,-
CPIN,CHAROEN POKPHAND INDONESIA,Consumer Staples,Equity,"471,440.40",0.01,"471,440.40","1,795,100.00",0.26,Indonesia,Indonesia Stock Exchange,USD,"16,830.00",IDR,-
9201,JAPAN AIRLINES LTD,Industrials,Equity,"471,954.85",0.01,"471,954.85","26,200.00",18.01,Japan,Tokyo Stock Exchange,USD,143.98,JPY,-
600019,BAOSHAN IRON & STEEL LTD A,Materials,Equity,"466,700.97",0.01,"466,700.97","512,496.00",0.91,China,Shanghai Stock Exchange,USD,7.28,CNY,-
TEL,PLDT INC,Communication,Equity,"466,925.48",0.01,"466,925.48","19,810.00",23.57,Philippines,Philippine Stock Exchange Inc.,USD,56.26,PHP,-
1585,YADEA GROUP HOLDINGS LTD,Consumer Discretionary,Equity,"466,947.28",0.01,"466,947.28","254,000.00",1.84,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
YKBNK.E,YAPI VE KREDI BANKASI A,Financials,Equity,"461,585.61",0.01,"461,585.61","754,036.00",0.61,Turkey,Istanbul Stock Exchange,USD,38.42,TRY,-
601336,NEW CHINA LIFE INSURANCE LTD A,Financials,Equity,"461,842.13",0.01,"461,842.13","68,100.00",6.78,China,Shanghai Stock Exchange,USD,7.28,CNY,-
SONACOMS,SONA BLW PRECISION FORGINGS LTD,Consumer Discretionary,Equity,"456,770.66",0.01,"456,770.66","86,029.00",5.31,India,National Stock Exchange Of India,USD,85.44,INR,-
2380,CHINA POWER INTERNATIONAL DEVELOPM,Utilities,Equity,"455,519.96",0.01,"455,519.96","1,170,000.00",0.39,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
TATACOMM,TATA COMMUNICATIONS LTD,Communication,Equity,"454,780.54",0.01,"454,780.54","24,756.00",18.37,India,National Stock Exchange Of India,USD,85.44,INR,-
2290,YANBU NATIONAL PETROCHEMICALS,Materials,Equity,"452,627.45",0.01,"452,627.45","50,013.00",9.05,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
3898,ZHUZHOU CRRC TIMES ELECTRIC LTD H,Industrials,Equity,"452,715.99",0.01,"452,715.99","114,200.00",3.96,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
ISA,INTERCONEXION ELECTRICA SA,Utilities,Equity,"450,377.06",0.01,"450,377.06","94,371.00",4.77,Colombia,Bolsa De Valores De Colombia,USD,"4,245.24",COP,-
ENELAM,ENEL AMERICAS SA,Utilities,Equity,"447,827.18",0.01,"447,827.18","4,557,575.00",0.1,Chile,Santiago Stock Exchange,USD,936.19,CLP,-
BCOLOMBIA,BANCOLOMBIA SA,Financials,Equity,"448,028.87",0.01,"448,028.87","35,968.00",12.46,Colombia,Bolsa De Valores De Colombia,USD,"4,245.24",COP,-
PCHEM,PETRONAS CHEMICALS GROUP,Materials,Equity,"446,778.24",0.01,"446,778.24","564,800.00",0.79,Malaysia,Bursa Malaysia,USD,4.37,MYR,-
ALFAA,ALFA A,Consumer Staples,Equity,"446,134.55",0.01,"446,134.55","605,128.00",0.74,Mexico,Bolsa Mexicana De Valores,USD,19.56,MXN,-
AC,AYALA CORP,Industrials,Equity,"444,490.07",0.01,"444,490.07","43,870.00",10.13,Philippines,Philippine Stock Exchange Inc.,USD,56.26,PHP,-
SAHOL.E,HACI OMER SABANCI HOLDING A,Financials,Equity,"441,628.14",0.01,"441,628.14","218,380.00",2.02,Turkey,Istanbul Stock Exchange,USD,38.42,TRY,-
688271,SHANGHAI UNITED IMAGING HEALTHCARE,Health Care,Equity,"439,287.12",0.01,"439,287.12","25,138.00",17.48,China,Shanghai Stock Exchange,USD,7.28,CNY,-
10130,KOREA ZINC INC,Materials,Equity,"435,753.65",0.01,"435,753.65",877,496.87,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
601138,FOXCONN INDUSTRIAL INTERNET LTD A,Information Technology,Equity,"435,765.78",0.01,"435,765.78","174,200.00",2.5,China,Shanghai Stock Exchange,USD,7.28,CNY,-
4,WHARF (HOLDINGS) LTD,Real Estate,Equity,"434,465.02",0.01,"434,465.02","177,000.00",2.45,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
601225,SHAANXI COAL INDUSTRY LTD A,Energy,Equity,"433,652.65",0.01,"433,652.65","158,100.00",2.74,China,Shanghai Stock Exchange,USD,7.28,CNY,-
IDEA,VODAFONE IDEA LTD,Communication,Equity,"430,129.32",0.01,"430,129.32","4,919,784.00",0.09,India,National Stock Exchange Of India,USD,85.44,INR,-
600050,CHINA UNITED NETWORK COMMUNICATION,Communication,Equity,"428,865.74",0.01,"428,865.74","587,800.00",0.73,China,Shanghai Stock Exchange,USD,7.28,CNY,-
51900,LG H & H LTD,Consumer Staples,Equity,"428,890.40",0.01,"428,890.40","1,929.00",222.34,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
SDG,SD GUTHRIE,Consumer Staples,Equity,"428,200.73",0.01,"428,200.73","398,500.00",1.07,Malaysia,Bursa Malaysia,USD,4.37,MYR,-
SOL,SASOL LTD,Materials,Equity,"428,402.49",0.01,"428,402.49","122,283.00",3.5,South Africa,Johannesburg Stock Exchange,USD,18.74,ZAR,-
568,LUZHOU LAO JIAO LTD A,Consumer Staples,Equity,"428,093.34",0.01,"428,093.34","24,900.00",17.19,China,Shenzhen Stock Exchange,USD,7.28,CNY,-
2633,TAIWAN HIGH SPEED RAIL CORP,Industrials,Equity,"423,800.08",0.01,"423,800.08","518,000.00",0.82,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
241560,DOOSAN BOBCAT INC,Industrials,Equity,"421,955.95",0.01,"421,955.95","13,082.00",32.25,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
MONET,MONETA MONEY BNK,Financials,Equity,"421,162.83",0.01,"421,162.83","63,542.00",6.63,Czech Republic,Prague Stock Exchange,USD,21.94,CZK,-
600031,SANY HEAVY INDUSTRY LTD A,Industrials,Equity,"421,584.63",0.01,"421,584.63","161,027.00",2.62,China,Shanghai Stock Exchange,USD,7.28,CNY,-
10120,LS ELECTRIC LTD,Industrials,Equity,"420,196.24",0.01,"420,196.24","3,140.00",133.82,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
34220,LG DISPLAY LTD,Information Technology,Equity,"419,703.94",0.01,"419,703.94","71,122.00",5.9,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
1476,ECLAT TEXTILE LTD,Consumer Discretionary,Equity,"419,838.52",0.01,"419,838.52","35,000.00",12,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
AMBANK,AMMB HOLDINGS,Financials,Equity,"416,698.22",0.01,"416,698.22","363,800.00",1.15,Malaysia,Bursa Malaysia,USD,4.37,MYR,-
ICBP,INDOFOOD CBP SUKSES MAKMUR,Consumer Staples,Equity,"416,862.75",0.01,"416,862.75","637,800.00",0.65,Indonesia,Indonesia Stock Exchange,USD,"16,830.00",IDR,-
KLBF,KALBE FARMA,Health Care,Equity,"416,022.58",0.01,"416,022.58","5,646,500.00",0.07,Indonesia,Indonesia Stock Exchange,USD,"16,830.00",IDR,-
SEK,SEK CASH,Cash and/or Derivatives,Cash,"415,742.56",0.01,"415,742.56","4,025,885.00",10.33,Sweden,-,USD,9.68,SEK,-
47050,POSCO INTERNATIONAL CORP,Industrials,Equity,"413,138.83",0.01,"413,138.83","12,030.00",34.34,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
2615,WAN HAI LINES LTD,Industrials,Equity,"413,205.91",0.01,"413,205.91","163,435.00",2.53,Taiwan,Taiwan Stock Exchange,USD,32.51,TWD,-
271560,ORION CORP,Consumer Staples,Equity,"412,316.21",0.01,"412,316.21","4,954.00",83.23,Korea (South),Korea Exchange (Stock Market),USD,"1,437.00",KRW,-
KLK,KUALA LUMPUR KEPONG,Consumer Staples,Equity,"412,197.53",0.01,"412,197.53","91,800.00",4.49,Malaysia,Bursa Malaysia,USD,4.37,MYR,-
2310,SAHARA INTERNATIONAL PETROCHEMICAL,Materials,Equity,"405,018.29",0.01,"405,018.29","76,349.00",5.3,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
600111,CHINA NORTHERN RARE EARTH (GROUP),Materials,Equity,"403,991.20",0.01,"403,991.20","127,300.00",3.17,China,Shanghai Stock Exchange,USD,7.28,CNY,-
1898,CHINA COAL ENERGY LTD H,Energy,Equity,"404,236.26",0.01,"404,236.26","390,000.00",1.04,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
FROTO.E,FORD OTOMOTIV SANAYI A,Consumer Discretionary,Equity,"404,296.84",0.01,"404,296.84","16,739.00",24.15,Turkey,Istanbul Stock Exchange,USD,38.42,TRY,-
9896,MINISO GROUP HOLDING LTD,Consumer Discretionary,Equity,"401,462.76",0.01,"401,462.76","95,232.00",4.22,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
966,CHINA TAIPING INSURANCE HLDGS LTD,Financials,Equity,"400,030.42",0.01,"400,030.42","294,400.00",1.36,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
2588,BOC AVIATION LTD,Industrials,Equity,"398,160.34",0.01,"398,160.34","53,900.00",7.39,China,Hong Kong Exchanges And Clearing Ltd,USD,7.76,HKD,-
AC,AIR CANADA VOTING AND VARIABLE VOT,Industrials,Equity,"398,488.46",0.01,"398,488.46","39,264.00",10.15,Canada,Toronto Stock Exchange,USD,1.39,CAD,-
